"Año","Origen","U_Destino","Cantidad"
"1997","U. Of arizona","U. Del cauca","1064"
"1997","Suny stony brook","U. De antioquia","1065"
"1997","Harvard U.","U. Nal. De Col.","1066"
"1997","Suny college of environmental science and forestry","U. De los andes","1067"
"1997","Texas a&m U.","U. De los andes","1068"
"1997","Naropa U.","U. De los andes","1069"
"1997","Syracuse U.","U. Nal. De Col.","1070"
"1997","New york medical college","U. De cartagena","1071"
"1997","U. Of missouri - columbia","U. De caldas","1072"
"1998","Suny college of environmental science and forestry","Fundacion U. De bogota - jorge tadeo lozano","1073"
"1998","U. Of california, berkeley","U. De los andes","1074"
"1998","Texas a&m U.","U. Javeriana","1075"
"1998","U. Of southern california","Fundacion U. De bogota - jorge tadeo lozano","1076"
"1998","Suny at buffalo","Fundacion U. De bogota - jorge tadeo lozano","1077"
"1998","Cornell U.","U. Del tolima","1078"
"1998","Harvard U.","U. Complutense","1079"
"1998","New york film academy, new york","U. Nal. De Col.","1080"
"1998","U. Of cincinnati","U. Javeriana","1081"
"1998","Brandeis U.","U. De antioquia","1082"
"1998","Yale U.","U. De los andes","1083"
"1998","Boston U.","U. Externado de Col.","1084"
"1998","City college of new york of the city U. Of new york, the","U. De los andes","1085"
"1998","Cornell U.","U. De los andes","1086"
"1998","U. Of north florida","Corporacion U. De la costa cuc","1087"
"1998","Marttawan middle school","U. Técnica del norte, ibarra","1088"
"1998","U. Of alaska fairbanks","U. De caldas","1089"
"1998","Syracuse U.","U. De antioquia","1090"
"1998","U. Of cincinnati","Escuela Col. de ingenieria julio garavito","1091"
"1998","U. Of nebraska - lincoln","U. De la salle","1092"
"1998","Michigan state U.","U. Eafit-","1093"
"1998","San diego state U.","U. De los andes","1094"
"1998","Washington state U.","U. Tecnologica de bolivar","1095"
"1998","Georgia state U.","U. Javeriana","1096"
"1998","Suny stony brook","U. Nal. De Col.","1097"
"1998","City college of new york of the city U. Of new york, the","U. Distrital-francisco jose de caldas","1098"
"1998","Ephrata high school","U. Javeriana","1099"
"1998","U. Of maryland - baltimore","U. Pedagogica nal.","1100"
"1998","U. Of massachusetts - boston","U. Pedagogica y tecnologica de Col. - uptc","1101"
"1998","Biscayne gardens elementary school","U. Distrital-francisco jose de caldas","1102"
"1998","Deer park middle magnet school","U. Javeriana","1103"
"1998","U. Of north carolina at chapel hill","U. De antioquia","1104"
"1998","U. Of north florida","U. De antioquia","1105"
"1998","Brown U.","U. De antioquia","1106"
"1999","U. Of illinois at urbana-champaign","U. De los andes","1107"
"1999","Babson college","U. Eafit-","1108"
"1999","Stanford U.","U. Eafit-","1109"
"1999","Syracuse U.","U. Eafit-","1110"
"1999","Southern illinois U. Edwardsville","American U.","1111"
"1999","Southern illinois U. Edwardsville","U. Eafit-","1112"
